dataResourceUid,dataResourceName,images,dcterms:modified,dcterms:language,dcterms:license,rightsHolder,dcterms:accessRights,dcterms:bibliographicCitation,references,institutionID,collectionID,datasetID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dataGeneralizations,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,reproductiveCondition,behavior,establishmentMeans,occurrenceStatus,preparations,disposition,associatedMedia,associatedReferences,associatedTaxa,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,associatedOccurrences,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,samplingEffort,sampleSizeValue,sampleSizeUnit,fieldNotes,eventRemarks,locationID,higherGeographyID,continent,waterBody,islandGroup,island,country,countryCode,stateProvince,county,municipality,locality,verbatimLocality,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision,verbatimCoordinates,verbatimLatitude,verbatimLongitude,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,identificationQualifier,typeStatus,identifiedBy,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,raw_scientificName,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,verbatimTaxonRank,scientificNameAuthorship,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,measurementDeterminedDate,recordedByID,identifiedByID,videos,species,subfamily,eventType,measurementRemarks,measurementValue,relationshipRemarks,superfamily,relationshipOfResource,measurementMethod,identifier,provenance,sounds,recordID,rights,source,measurementID,measurementType,measurementUnit,measurementDeterminedBy,measurementAccuracy,degreeOfEstablishment,relatedResourceID,images,dcterms:type
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594239",SF-594239,SF-594239,SFOBS-149,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0128d114-bf64-43dd-bc81-53ce7f837632,,,,SF-213118,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161089-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.554874,149.402612,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,71786084-5e4c-4b2c-b9b4-c0f500309d47,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2026-01-16T00:30:07.763+11:00,en,CC-BY 4.0 (Int),NSW National Parks and Wildlife Service,,BioNet Atlas of NSW Wildlife 20/01/2026 1:00 AM +11:00,,,,1155,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,DPIE Data from Scientific Licences dataset,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,,,"urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMKVI0332477",SMKVI0332477,,OMKV26010900,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,943a768a-c277-4da3-ae65-bbc4c8dd869c,,,,,,,2026-01-05T00:00:00Z,20:55:16,5,5,2026,1,5,,,,,,,,,LMKVI0075709,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.561686,149.423418,EPSG:4326,10,1.0E-9,,,,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,ae59ba80-f5bd-4a0d-a06f-7da05bb217f1,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-1256256",SF-1256256,SF-1256256,SFOBS-296,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,2b4a72bf-7a22-45ad-b133-fb860edd8c1d,,,,SF-348922,,,1994-08-30T00:00:00Z,,242,242,1994,8,30,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF266843-1,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.558725,149.397146,EPSG:4326,100,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,a4fcac07-83aa-4620-a0e8-4748573a8b95,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-597613,SF-597613,SF-597613,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,35558145-2607-4f0a-b8d5-3b7f50b9e883,,,,SF-214404,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,,,,,,,SF162375-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.55083,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1265,,,,,https://biodiversity.org.au/afd/taxa/f2f43ef9-89fd-4f89-8b06-0842e86cfe06,Macropus giganteus,Macropus giganteus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,,giganteus,,species,,"Shaw, 1790",Eastern Grey Kangaroo,ICZN,,,,,,,,Macropus giganteus,,,,,,,,,,Published dataset,,7019f967-ae4c-4b4a-a8ed-9848400820ee,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2026-01-16T00:30:07.763+11:00,en,CC-BY 4.0 (Int),NSW National Parks and Wildlife Service,,BioNet Atlas of NSW Wildlife 20/01/2026 1:00 AM +11:00,,,,1155,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,DPIE Data from Scientific Licences dataset,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,,,"urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMKVI0332465",SMKVI0332465,,WONA-HO,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,fc980ffe-3fed-48b6-8765-5bc983ebfc40|fc293ced-3815-4c14-a2a2-76f722e10eaf|ff3c236c-23c1-4b8a-b675-bc7744609163,,,,,,,2026-01-07T00:00:00Z,21:30:52,7,7,2026,1,7,,,,,,,,,LMKVI0075697,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.548322,149.419278,EPSG:4326,10,1.0E-9,,,,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,213ba985-6d50-418d-ba8c-9230ce188ef3,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T10:39:45.563+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""mechanicalHazardReductionDescription"":""N/A"",""geogExtent"":""N/A"",""mapSheetNumber"":""8724 - BOMBALA"",""botanicalDivision"":""Southern Tablelands"",""floraReserve"":""N/A"",""speciesFireDescription"":""N/A"",""vulnerability"":""N/A"",""protectedInNSW"":""true"",""bfmcs"":""N/A"",""potentialImpact"":""N/A"",""observationType"":""Scat"",""profileID"":""N/A"",""reserve"":""N/A"",""sourceDatasetName"":""State Forests Biodata"",""ibra"":""South Eastern Highlands (NSW)"",""stateForest"":""GLENBOG"",""status"":""Valid and accepted without modification""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597787",SF-597787,SF-597787,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0e5307d7-0d67-4d06-aa60-eb33b4839168,,,,SF-214412,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162383-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.55083,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1165,,,,,https://biodiversity.org.au/afd/taxa/66d42847-c556-4fa3-902c-a91d9f517286,Vombatus ursinus,Vombatus ursinus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Vombatidae,Vombatus,,ursinus,,species,,"(Shaw, 1800)",Bare-nosed Wombat,ICZN,,,,,,,,Vombatus ursinus,,,,,,,,,,Published dataset,,a34c3a69-63bf-417f-b78d-12e02fbb42b4,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-599714,SF-599714,SF-599714,SFOBS-296,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,0f242d69-e4be-44ab-84fc-c68ebc6ada2f,,,,SF-215008,,,1994-08-30T00:00:00Z,,242,242,1994,8,30,,,,,,,,,SF162979-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.55868,149.397144,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1265,,,,,https://biodiversity.org.au/afd/taxa/f2f43ef9-89fd-4f89-8b06-0842e86cfe06,Macropus giganteus,Macropus giganteus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,,giganteus,,species,,"Shaw, 1790",Eastern Grey Kangaroo,ICZN,,,,,,,,Macropus giganteus,,,,,,,,,,Published dataset,,a2e2c52b-f8c6-46a4-ac2c-04f834ba229c,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-597987,SF-597987,SF-597987,SFOBS-332,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,cf7a133f-5347-42cd-b239-978176b44cf9,,,,SF-214424,,,2003-09-17T00:00:00Z,,260,260,2003,9,17,,,,,,,,,SF162395-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.560644,149.440218,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113,1113,,,,,https://biodiversity.org.au/afd/taxa/ee2cb6a9-e17c-4ca7-8aef-76d69eb969ed,Trichosurus vulpecula,Trichosurus vulpecula,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Phalangeridae,Trichosurus,,vulpecula,,species,,"(Kerr, 1792)",Common Brushtail Possum,ICZN,,,,,,,,Trichosurus vulpecula,,,,,,,,,,Published dataset,,11411cdd-5a2c-46a3-8350-5eefff2dcb11,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597962",SF-597962,SF-597962,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,04deb7e3-05f0-4b4b-877d-c1701109d75c,,,,SF-214419,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162390-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.549027,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,78495f3a-6c68-4497-8f06-f150b232ffbe,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597585",SF-597585,SF-597585,SFOBS-296,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,1d4af15b-709e-479d-b248-fea3ae9bceda,,,,SF-214402,,,1994-08-30T00:00:00Z,,242,242,1994,8,30,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162373-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.560472,149.402115,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,ebca83b5-f5ff-4b32-8681-67f8e5bc39bd,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-594184",SF-594184,SF-594184,SFOBS-149,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,af101d89-5504-47be-af78-6172f965cd7b|573efba1-a0a0-4d9b-9b08-be96fc6c05c0|f81bc377-02eb-4ec0-a164-170bac10cf1d|ba99816f-74d5-4330-8be3-36b1ef176298|17b86308-53f2-49a5-a5fa-ca1289470ece|2e0e4923-364a-4f17-9243-df5aa2765e45|619c4f38-d205-49d5-89be-3b94978cfceb|a446617e-d411-44d4-b56e-88346f829071|f01941f8-3162-480b-82ca-9842bee2e29f|67da5df4-f5bb-4ec5-9f6a-51dc12556276|95f20489-bd98-4683-8c57-90bd238d743c|78e7650b-51ba-4134-aabc-86f78c517aea|8cceaaf8-03bf-47d2-a02a-7c760f1f2121|fad02f52-7244-4aa8-b4c6-63f96e63ce1c|32cd5849-0387-4ed3-9752-c330deeeaa8e|d59bb915-f019-4cff-a4d5-a9a4fa9c87a3|32b045c3-b81e-4679-8a5b-0c03ca34d95c|a4ab19a2-cca1-426d-8b8c-ec6031babf7c|8d1413e7-696f-4075-990d-b8af44e32606|e9e8d60b-7896-4814-a567-31adb50fe16e,,,,SF-213116,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF161087-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.553674,149.401793,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,01967d44-6f2f-4c68-a271-2f33baf681d9,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2025-05-15T11:19:49.557+10:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 20/05/2025 1:00 AM +10:00,,,,11,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}","urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SF-597885",SF-597885,SF-597885,SFOBS-149,2,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,01d67aef-5398-4707-bb47-fbb92eeeccfb,,,,SF-214416,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,Compartment Traverse (State Forest Survey Type) (old type),,,,,,SF162387-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.545974,149.417081,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1242,1242,,,,,https://biodiversity.org.au/afd/taxa/c28d755d-229c-47d7-a6ea-7920f636f531,Wallabia bicolor,Wallabia bicolor,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Wallabia,,bicolor,,species,,"Desmarest, 1804",Swamp Wallaby,ICZN,,,,,,,,Wallabia bicolor,,,,,,,,,,Published dataset,,8a2d1edf-1541-4d22-8c7b-f2867103b71e,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2026-01-10T00:30:22.873+11:00,en,CC-BY 4.0 (Int),NSW National Parks and Wildlife Service,,BioNet Atlas of NSW Wildlife 13/01/2026 1:00 AM +11:00,,,,1155,"NSW Dept of Planning, Industry and Environment",BioNet Atlas of NSW Wildlife,DPIE Data from Scientific Licences dataset,NSW National Parks and Wildlife Service,HUMAN_OBSERVATION,,,,"urn:catalog:NSW Dept of Planning, Industry and Environment:BioNet Atlas of NSW Wildlife:SMKVI0323755",SMKVI0323755,,WONA-SEF,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,,,,,,,,2025-12-25T00:00:00Z,21:22:00,359,359,2025,12,25,,,,,,,,,LMKVI0074422,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,locationRemarks withheld,-36.554841,149.410546,EPSG:4326,10,1.0E-9,,,,,,,,,GPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,,,,,https://biodiversity.org.au/afd/taxa/5e2dc7c9-4cff-485b-9f71-5ed99c0c8d3e,Petauroides volans,Petauroides volans,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Pseudocheiridae,Petauroides,,volans,,species,,"(Kerr, 1792)",Southern Greater Glider,ICZN,,,,,,,,Petauroides volans,,,,,,,,,,Published dataset,,56593a1b-71fc-4cbf-82fe-3a4de88960e8,Unknown,,,,,,,,,,Event
dr368,NSW BioNet Atlas,,2012-11-22T07:19:31.153+11:00,en,CC-BY 4.0 (Int),NSW Department of Primary Industries Forests,,BioNet Atlas of NSW Wildlife 26/10/2016 3:00 AM +11:00,,,,11,NSW Office of Environment and Heritage,BioNet Atlas of NSW Wildlife,State Forests Biodata,NSW Department of Primary Industries Forests,HUMAN_OBSERVATION,,,"{""sourceDatasetName"":""State Forests Biodata"",""status"":""Valid and accepted without modification"",""observationType"":""Scat"",""mapSheetNumber"":""8724 - BOMBALA""}",urn:catalog:NSW Office of Environment and Heritage:BioNet Atlas of NSW Wildlife:SF-597617,SF-597617,SF-597617,SFOBS-149,1,,,,,,,,PRESENT,,,,,,,occurrenceRemarks withheld,,,35558145-2607-4f0a-b8d5-3b7f50b9e883,,,,SF-214404,,,1994-09-05T00:00:00Z,,248,248,1994,9,5,,,,,,,,,SF162375-2,,,,,,Australia,AU,New South Wales,BEGA VALLEY,,locality withheld,,,,,,,,,,,,-36.55083,149.413211,EPSG:4326,10,1.0E-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1265,,,,,https://biodiversity.org.au/afd/taxa/f2f43ef9-89fd-4f89-8b06-0842e86cfe06,Macropus giganteus,Macropus giganteus,,,,,,,,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Macropus,,giganteus,,species,,"Shaw, 1790",Eastern Grey Kangaroo,ICZN,,,,,,,,Macropus giganteus,,,,,,,,,,Published dataset,,5d4d3acb-9563-4417-8371-fe4e821c274d,Unknown,,,,,,,,,,Event
